source_file,question_number,question_type,category,format,question_text,choices,answer,predicted_concept,confidence
rounds/round188.txt,12,TOSSUP,CHEMISTRY,Multiple Choice,"Lipstick is known to be a suspension of high molecular weight hydrocarbons, waxes, and other ingredients. Which of the following choices does NOT describe lipstick composition?",W) Castor oil may be a dispersing agent | X) Beeswax is sometimes used as a stiffening agent Y) Metal ions such as Nickel(II) [nickel two]  are the basis for lipstick dyes | Z) Carbon soot is typically used as a coloring agent,Z) CARBON SOOT IS TYPICALLY USED AS A COLORING AGENT,organic_chemistry,0.3575778603553772
rounds/round188.txt,12,BONUS,CHEMISTRY,Short Answer,Identify all of the following three chemical species that likely have a negative enthalpy of formation: 1) carb on monoxide; 2) nitrogen monoxide; 3) sodium bromide.,,1 AND 3 (ACCEPT: CARBON MONOXIDE AND SODIUM BROMIDE),organic_chemistry,0.4347454905509949
rounds/round188.txt,13,TOSSUP,MATH,Multiple Choice,"Which of the following statements is true for the radius r, height h, and volume V of a right circular cylinder?","W) If both r and h are doubled,  V is doubled | X) If r is increased by 2, V is increased by 4 | Y) If r is doubled and h is halved, V is quadrupled | Z) If r is doubled and h is divided by 4, V remains the same","Z) IF r IS DOUBLED AND h IS DIVIDED BY 4, V REMAINS THE SAME",rotational_motion,0.34179526567459106
rounds/round188.txt,13,BONUS,MATH,Multiple Choice,"If f(x) [f of x] is a twice differentiable function where for all real numbers f’(x) [f prime of x] is less than 0 and f’ ’(x) [f double prime of x] is less than 0, with f(4) = 12 [f of four equals twelve] and f(5) = 9 [f of five equals nine] , which of the following is a possible value for f(6) [f of six] ? ______________________________________________________",W) 3 | X) 6 | Y) 9 | Z) 12  ANSWER: W) 3,,calculus,0.3388713002204895
rounds/round188.txt,14,TOSSUP,ENERGY,Short Answer,What is the term used to describe the medium in nuclear reactors that is used to reduce the speed of fast neutrons?,,MODERATOR,kinetics,0.4537518620491028
rounds/round188.txt,14,BONUS,ENERGY,Short Answer,"Aside from any impurities, what is the co-product resulting from biodiesel production that is produced in far greater quantities than it is currently used? ANSWER: GLYCERIN High School Round 3A Page 8",,,stoichiometry,0.30449849367141724
rounds/round188.txt,15,TOSSUP,BIOLOGY,Short Answer,What is a form of asexual reproduction in which young develop from unfertilized eggs?,,PARTHENOGENESIS,evolution,0.44228988885879517
rounds/round188.txt,15,BONUS,BIOLOGY,Multiple Choice,"Some plants are able to adapt to normally toxic levels of metals in soil by absorbing and storing high concentrations of the metals within themselves. By doing this, these plants are able to detoxify the surrounding soil. Restoration ecologists use these plants as a form of:","W) Bioremediation, to remove harmful substances from the environment | X) Bioremediation, to add helpful plant life to the environment Y) Biological augmentation, to add helpful plant life to the environment Z) Biological augmentation, to remove harmful substances from the environment","W) BIOREMEDIATION, TO REMOVE HARMFUL SUBSTANCES FROM THE",ecology,0.3525944948196411
rounds/round188.txt,16,TOSSUP,CHEMISTRY,Short Answer,What is the chemical formula of the most stable ionic compound that forms between aluminum and sulfur? ANSWER: Al 2S3 (DO NOT ACCEPT: ALUMINUM SULFIDE),,,organic_chemistry,0.3630727231502533
rounds/round188.txt,16,BONUS,CHEMISTRY,Short Answer,"If a random element is picked from period 5 on the periodic table, what is the probability that the element will have a high energy electron in the d orbital? ANSWER: 8 / 9 (ACCEPT: 88 8/9%) High School Round 3A Page 9",,,atomic_structure,0.38137340545654297
rounds/round188.txt,17,TOSSUP,MATH,Short Answer,"In statistical testing, what term describes the default position, that there is no relationship between the two measured phenomena?",,NULL HYPOTHESIS,statistics_probability,0.4151012897491455
rounds/round188.txt,17,BONUS,MATH,Multiple Choice,"Consider a criminal trial in which the defendant is innocent until proven guilty. If the jury rejects the null hypothesis when the defendant is innocent, which of the following has occurred? W) The jury made the right decision _______________________________________________________",X) The jury committed a type I error | Y) The jury committed a type II error Z) The jury committed a type III error   ANSWER: X) THE JURY COMMITTED A TYPE I ERROR,,acids_bases,0.18779724836349487
rounds/round188.txt,18,TOSSUP,PHYSICS,Short Answer,"To the nearest whole decibel, a doubling of sound intensity is equal to an increase of how many decibels?",,3,waves,0.43542227149009705
rounds/round188.txt,18,BONUS,PHYSICS,Short Answer,"Indicate, by number, all of the following quantities that would change if the radius of the Earth decreases but the mass remains the same: 1) length of day; 2) kinetic energy of rotation; 3) length of year. ANSWER: 1 AND 2 High School Round 3A Page 10",,,rotational_motion,0.3643505573272705
rounds/round188.txt,19,BONUS,EARTH AND SPACE,Multiple Choice,What are the two main factors that cause sound to travel such great distances in the SOFAR [SOH-fahr] channel?,W) Temperature and salinity X) Pressure and salinity Y) Pressure and temperature | Z) Temperature and latitude,Y) PRESSURE AND TEMPERATURE,waves,0.45012253522872925
rounds/round188.txt,20,TOSSUP,CHEMISTRY,Short Answer,"Gypsum wallboard, commonly known as drywall, is a laminar, composite material composed of front and back paper with a hydrated gypsum core. What is the chemical formula for the hydrated gypsum?",,CaSO,organic_chemistry,0.2849414348602295
rounds/round188.txt,20,BONUS,CHEMISTRY,Short Answer,"Molecule A, with oxidation number +1 [ plus one] , and Molecule B, with oxidation number -2 [minus two] , undergo a metathesis [muh-THAT-uh-sis] reaction. After the reaction, what are their oxidation numbers? ANSWER: MOLECULE A: +1; MOLECULE B: -2 High School Round 3A Page 11",,,redox,0.33818453550338745
rounds/round188.txt,21,TOSSUP,BIOLOGY,Short Answer,"In prokaryotic [proh-Kr-ee-OT-ik] DNA replication, what enzyme is responsible for unwinding the DNA double helix?",,HELICASE,biochemistry,0.4654906690120697
rounds/round188.txt,21,BONUS,BIOLOGY,Short Answer,"A man is born with webbed fingers and toes. His wife and their daughter do not have webbed fingers and toes. If webbed digits are a dominant trait, what fraction of this couple’s children w ould be expected to have webbed digits?",,½,genetics,0.32290488481521606
rounds/round188.txt,22,TOSSUP,ENERGY,Multiple Choice,Which of the following regions of the United States has the greatest amount of installed wind power capacity?,W) West coast X) Midwest  Y) New England Z) Southeast,X) MIDWEST,meteorology,0.31769415736198425
rounds/round188.txt,22,BONUS,ENERGY,Short Answer,Most renewable electricity generation worldwide is generated by what form of renewable energy? ANSWER: HYDROELECTRICITY (ACCEPT: HYDROPOWER ) High School Round 3A Page 12,,,redox,0.2537738084793091
rounds/round188.txt,23,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following lava characteristics does NOT affect the lava’s viscosity?,W) Gas amount X) Temperature Y) Gas composition  Z) Silica content,Y) GAS COMPOSITION,geology,0.4260641932487488
rounds/round188.txt,23,BONUS,EARTH AND SPACE,Short Answer,Anticlines are usually found in conjunction with what other type of fold? ANSWER: SYNCLINE,,,organic_chemistry,0.43010348081588745
rounds/round189.txt,1,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following minerals is formed by evaporation? W) Amphibole [AM-fuh-bohl],X) Gypsum | Y) Olivine [OL-uh-veen] | Z) Plagioclase [PLAY-jee-uh-klays],X) GYPSUM,geology,0.49140697717666626
rounds/round189.txt,1,BONUS,EARTH AND SPACE,Multiple Choice,"Proxima Centauri [PROK-suh-muh sen-TAWR-y] , the closest star to the sun, is nearest which of the following distances from the sun?",W) 4 light-years  X) 400 light-years  Y) 4 million light-years  Z) 4 billion light-years,W) 4 LIGHT-YEARS,astronomy,0.36673200130462646
rounds/round189.txt,2,TOSSUP,BIOLOGY,Multiple Choice,"What is the organ, found in birds and some invertebrates, that is used to temporarily store food, but also aids in preliminary digestion? W) Liver X) Gizzard Y) Crop",Z) Cloaca [kloh-AY-kuh],Y) CROP,ecology,0.49751242995262146
rounds/round189.txt,2,BONUS,BIOLOGY,Multiple Choice,Which of the following statements is NOT true of an r-selected species? W) The mother produces a large number of eggs that suffer heavy predation X) The mother reaches sexual maturity early in life High School Round 4A Page 2,Y) The parents provide long-term care for the offspring | Z) The species is more successful in unstable environments  ANSWER: Y) THE PARENTS PROVIDE LONG-TERM CARE FOR THE OFFSPRING,,ecology,0.3515879809856415
rounds/round189.txt,3,TOSSUP,MATH,Multiple Choice,"For a car traveling at a speed of s miles per hour, the fuel consumption of the car, C(s) [C of S] , is measured in gallons per mile. What are the units of ܥ׬ሺݏሻݏ݀௕ ௔ [the integral from A to B of C of S d S] ?",W) Gallons X) Gallons per hour | Y) Miles per hour per gallon | Z) Gallons per mile per hour  ANSWER: X) GALLONS PER HOUR,,thermodynamics_physics,0.35489219427108765
rounds/round189.txt,3,BONUS,MATH,Short Answer,"If the average of a set of 20 numbers is 15 and the average of another set of 15 numbers is 22, what is the average of all 35 numbers?",,18,statistics_probability,0.3895324468612671
rounds/round189.txt,4,TOSSUP,ENERGY,Multiple Choice,Which of the following elements has the largest 2 nd ionization energy?,W) Boron X) Oxygen Y) Sodium | Z) Lithium,Z) LITHIUM,atomic_structure,0.50033038854599
rounds/round189.txt,4,BONUS,ENERGY,Short Answer,"As anthropogenic greenhouse gas emissions, specifically carbon dioxide, accumulate in the atmosphere, what is anticipated to happen to ocean pH and temperature? ANSWER: OCEAN pH WILL DECREASE (ACCEPT: BECOME MORE ACIDIC) AND TEMPERATURE WILL INCREASE. High School Round 4A Page 3",,,oceanography,0.3860253095626831
rounds/round189.txt,5,TOSSUP,PHYSICS,Short Answer,"Indicate, by number, all of the following three quantities that would change for a wave of light entering water from the air: 1) frequency; 2) wavelength; 3) velocity.",,2 AND 3,waves,0.444992333650589
rounds/round189.txt,5,BONUS,PHYSICS,Short Answer,By what factor is the energy required to increase the speed of a car from rest to 10 meters per second multiplied to find the energy required to increase the speed of the same car from 10 meters per second to 20 meters per second? ANSWER: 3 _______________________________________________________,,,mechanics,0.3698042631149292
rounds/round189.txt,6,TOSSUP,CHEMISTRY,Short Answer,State the oxidation number for nitrogen in the molecule magnesium nitride.,,"3- (ACCEPT: THREE MINUS, NEGATIVE 3)",redox,0.309234082698822
rounds/round189.txt,6,BONUS,CHEMISTRY,Multiple Choice,Fats and oils contain what functional group?,W) Ester  X) Ether  Y) Halide  [HAL-yd] | Z) Ketone,W) ESTER,organic_chemistry,0.4742553234100342
rounds/round189.txt,7,TOSSUP,EARTH AND SPACE,Multiple Choice,"The Sierra Nevada Mountains are composed primarily of granite. Considering that granite is an intrusive rock, how could it become visible at the surface of the Earth? W) Intrusive rock forms on the surface X) The granite was metamorphosed Y) The surrounding material eroded away",Z) Granites undergo two stage cooling,Y) THE SURROUNDING MATERIAL ERODED AWAY,geology,0.44031092524528503
rounds/round189.txt,7,BONUS,EARTH AND SPACE,Multiple Choice,A typical speed for a lithospheric plate is which of the following per year? W) 3 millimeters _______________________________________________________,X) 3 centimeters | Y) 3 meters Z) 3 kilometers  ANSWER: X) 3 CENTIMETERS,,optics,0.3399178385734558
rounds/round189.txt,8,TOSSUP,ENERGY,Multiple Choice,"In the Northern Hemisphere, to minimize direct summer sunlight from entering a home through its windows, in what direction should most windows be facing?",W) North X) East  Y) South Z) West,W) NORTH,optics,0.3192780315876007
rounds/round189.txt,8,BONUS,ENERGY,Multiple Choice,"In most climates, which of the following is a concern with heat pump hot water heater technology?",W) Water temperature X) Tank size Y) Cold air exhaust Z) Energy consumption,Y) COLD AIR EXHAUST,thermodynamics,0.3417123556137085
rounds/round189.txt,9,TOSSUP,MATH,Short Answer,Express the repeating decimal 0.131313… as a fraction.,,13/99,stoichiometry,0.39556777477264404
rounds/round189.txt,9,BONUS,MATH,Short Answer,"If 1/x3 – 1/ x2 – 1/ x – 1 = 0 [one over x cubed minus one over x squared minus one over x minus one equals zero] , then find the value of x3 + x2 + x + 1 [x cubed plus x squared plus x plus one]",,2,algebra,0.2742730379104614
rounds/round189.txt,10,TOSSUP,PHYSICS,Multiple Choice,"In electrostatics, which of the following must be true of a conductor? W) It has zero net charge X) It can only carry negative charge",Y) The electric field on its surface is zero | Z) The electric field inside it is zero  ANSWER: Z) THE ELECTRIC FIELD INSIDE IT IS ZERO,,electromagnetism,0.42429235577583313
rounds/round189.txt,10,BONUS,PHYSICS,Short Answer,"While fishing, you see a fish swimming near your boat that appears to be 1.5 meters under the surface of the water. Given that the index of refraction of water is 1.3, what is its true depth, in meters, to one significant figure?",,2,optics,0.4907957911491394
rounds/round189.txt,11,TOSSUP,BIOLOGY,Multiple Choice,"Which of the following is a characteristic of monocots, but NOT eudicots [yoo-dy-KOTS] ?",W) Scattered stem vascular bundles X) Taproot Y) Flower parts in multiples of four or five Z) Netted leaf venation,W) SCATTERED STEM VASCULAR BUNDLES,ecology,0.31369322538375854
rounds/round189.txt,11,BONUS,BIOLOGY,Multiple Choice,Chlorosis in plants can be caused by a deficiency in which of the following nutrients? W) Zinc X) Phosphorous _______________________________________________________,Y) Iron | Z) Calcium  ANSWER: Y) IRON,,acids_bases,0.34876614809036255
rounds/round189.txt,12,TOSSUP,CHEMISTRY,Short Answer,What type of redox reaction involves the simultaneous oxidation and reduction of a singular species?,,DISPROPORTIONATION,redox,0.564990222454071
rounds/round189.txt,12,BONUS,CHEMISTRY,Short Answer,"What are the bond angle, in degrees, and the molecular geometry, respectively, in the sulfate ion?",,"109.5, TETRAHEDRAL",trigonometry,0.5060888528823853
rounds/round189.txt,13,TOSSUP,MATH,Short Answer,Set W contains all positive integers that are the differences of the squares of two positive integers. What is the least element of W?,,3,atomic_structure,0.34222376346588135
rounds/round189.txt,13,BONUS,MATH,Short Answer,A band releases an album with 14 songs. In how many ways can they select a different song to release as a single each month for three consecutive months?,,2184,waves,0.2013527750968933
rounds/round189.txt,14,TOSSUP,PHYSICS,Multiple Choice,"In order for a process to have no change in entropy, which of the following properties must it possess? W) Spontaneous",X) Reversible | Y) Endothermic  Z) Exothermic   ANSWER: X) REVERSIBLE,,thermodynamics,0.5481922626495361
rounds/round189.txt,14,BONUS,PHYSICS,Short Answer,"Assume the speed of sound in air is 344 meters per second, and a string vibrates at 20 Hertz. To the nearest tenth of a meter, what is its wavelength?",,17.2,waves,0.545168936252594
rounds/round189.txt,15,TOSSUP,EARTH AND SPACE,Short Answer,What is the name for the ultramafic igneous [IG-nee- uhs] rock that is composed almost totally of olivine [OL-uh-veen] ?,,DUNITE,geology,0.5060482025146484
rounds/round189.txt,15,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following transport agents is generally associated with creating the most poorly sorted sediment deposits? W) Wind X) Ocean waves _______________________________________________________,Y) Rivers | Z) Glaciers  ANSWER: Z) GLACIERS,,oceanography,0.45387887954711914
rounds/round189.txt,16,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following is an insoluble base?,W) Lithium hydroxide | X) Potassium hydroxide | Y) Magnesium hydroxide Z) Barium hydroxide  ANSWER: Y) MAGNESIUM HYDROXIDE,,organic_chemistry,0.47693002223968506
rounds/round189.txt,16,BONUS,CHEMISTRY,Short Answer,"Ammonia gas reacts with oxygen gas to form nitrogen dioxide and water. If the rate of appearance of water is 36 moles per liter per minute, then to two significant figures, what is the rate of disappearance of ammonia in moles per liter per minute?",,24,kinetics,0.4528718888759613
rounds/round189.txt,17,TOSSUP,BIOLOGY,Short Answer,"You perform an experiment where you isolate chromatin from sea urchin sperm cells, then partially digest with micrococcal nuclease [my-kruh-KOK-kuhl NOO- klee-ays] . When you purify the DNA away from the chromatin proteins and run your DNA on a gel, you find that your DNA fragments have l engths that are multiples of 260 base pairs . What organizational element of chromatin leads to this digestion pattern? ANSWER: NUCLEOSOME",,,genetics,0.5400753021240234
rounds/round189.txt,17,BONUS,BIOLOGY,Multiple Choice,In which of the following populations would you expect genetic drift to show the strongest effect?,W) Large island group of penguins  X) Small colony of zoo penguins Y) All Emperor penguins on Antarctica Z) All penguins on Antarctica,X) SMALL COLONY OF ZOO PENGUINS,evolution,0.4016650319099426
rounds/round189.txt,18,TOSSUP,ENERGY,Short Answer,"What equation of electrochemistry can be used to determine the equilibrium reduction potential based on the standard reduction potential, temperature, activity, and reaction quotient? ANSWER: NERNST EQUATION",,,acids_bases,0.4690621495246887
rounds/round189.txt,18,BONUS,ENERGY,Multiple Choice,Which of the following electricity generation methods has low fixed cost and high operating cost?,W) Wind | X) Natural gas  Y) Solar Z) Hydroelectric,X) NATURAL GAS,electromagnetism,0.3621639609336853
rounds/round189.txt,19,TOSSUP,EARTH AND SPACE,Short Answer,Divergent boundaries often have small boundaries of another sort associated with them. What kind of boundary would this be?,,TRANSFORM,geometry,0.3262084424495697
rounds/round189.txt,19,BONUS,EARTH AND SPACE,Multiple Choice,What is the location of the moon at the new moon stage? W) Between the earth and the sun X) On the opposite side of the earth from the sun _______________________________________________________,Y) On the opposite side of the sun from the earth | Z) To the side of a line between the earth and the sun  ANSWER: W) BETWEEN THE EARTH AND THE SUN,,astronomy,0.27612507343292236
rounds/round189.txt,20,TOSSUP,MATH,Multiple Choice,"In the expansion of (2x – y) 5 [two x minus y quantity raised to the fifth power] , what is the coefficient of the x3y2 [x cubed y squared] term?",W) -80 X) -8 Y) 8 | Z) 80,Z) 80,algebra,0.20736008882522583
rounds/round189.txt,20,BONUS,MATH,Short Answer,"Invert the following two by two matrix: ቂ31 13ቃ [first row three, one, second row one, three]",,൤3/8 െ1/8,algebra,0.1619795560836792
rounds/round189.txt,21,TOSSUP,BIOLOGY,Multiple Choice,Animals excrete various forms of nitrogenous [ny-TROJ-uh- nuhs] wastes that are mainly the result of the catabolism of which of the following?,W) Cellulose and triglycerides [try-GLIS-uh-ryds] | X) Proteins and nucleic acids  Y) Glycolipids and glycerol | Z) Starches and proteins,X) PROTEINS AND NUCLEIC ACIDS,ecology,0.5547735691070557
rounds/round189.txt,21,BONUS,BIOLOGY,Short Answer,"In the human body, what two hormones regulate the level of calcium in the blood?",,PARATHYROID HORMONE AND CALCITONIN (ACCEPT: THYROCALCITONIN),anatomy_physiology,0.5959329605102539
rounds/round189.txt,22,TOSSUP,CHEMISTRY,Multiple Choice,"Which of the following correctly identifies the effect that the presence of an uncompetitive inhibitor has on a Lineweaver - plot? m [K-M] and V max [V max] are raised, and the ratio K m/Vmax [K-M over V max] increases","W) K | X) K m and V max are raised, and the ratio K m/Vmax is unchanged | Y) K m and V max are lowered, and the ratio K m/Vmax is unchanged | Z) K m and V max are lowered, and the ratio K m/Vmax decreases",Y) K,calculus,0.2763470709323883
rounds/round189.txt,22,BONUS,CHEMISTRY,Short Answer,What is the pH of a 0.001 molar solution of sodium hydroxide?,,11,acids_bases,0.5626040101051331
rounds/round189.txt,23,TOSSUP,PHYSICS,Short Answer,"Two point charges, Q 1 and Q 2 [Q one and Q two] , that have charges of +10 [ plus ten] Nanocoulumbs and -10 [minus ten] Nanocoulombs, respectively, are placed at two vertices of an equilateral triangle. If a third charge, Q 3 [Q three] , of +5 [plus five] Nanocoulombs is placed at the third vertex, what is the potential energy associated with Q3?",,ZERO,bonding,0.268706351518631
rounds/round189.txt,23,BONUS,PHYSICS,Multiple Choice,Which of the following statements is correct regarding the phenomenon of redshift with respect to a light source?,W) It occurs when a light source is moving away from the observer X) It occurs when a light source is moving towards the observer | Y) It only occurs when a light source is accelerating away from the observer Z) It only occurs when a light source is accelerating towards the observer,W) IT OCCURS WHEN A LIGHT SOURCE IS MOVING AWAY FROM THE,astronomy,0.420574426651001
rounds/round190.txt,1,TOSSUP,CHEMISTRY,Multiple Choice,What fundamental constant is obtained when a photon’s wavelength is multiplied by its frequency? W) The speed of light,X) Planck’s constant | Y) Avogadro’s number Z) Boltzmann’s constant  ANSWER: W) THE SPEED OF LIGHT,,modern_physics,0.48705053329467773
rounds/round190.txt,1,BONUS,CHEMISTRY,Short Answer,"The following three ions are all isoelectronic with neon: O 2-, F-, Na+ [O two minus, F minus, N A plus] . Rank them in terms of their ionic radii, from smallest to largest.",,Na,atomic_structure,0.4515547454357147
rounds/round190.txt,2,TOSSUP,MATH,Multiple Choice,What theorem guarantees the existence of at least one complex root for any non-constant single-variable polynomial with real coefficients? W) Fundamental Theorem of Arithmetic,X) Fundamental Theorem of Polynomials | Y) Zero-Factor Theorem Z) Fundamental Theorem of Algebra  ANSWER: Z) FUNDAMENTAL THEOREM OF ALGEBRA,,algebra,0.2076478898525238
rounds/round190.txt,2,BONUS,MATH,Short Answer,"Consider a bag of five marbles, 3 red and 2 white. You draw marbles from the bag until you draw the last white marble, at which point you stop. What is the probability you stop drawing after the 2 nd marble?",,1/10 (ACCEPT: 0.1 or 10%),statistics_probability,0.19677062332630157
rounds/round190.txt,3,TOSSUP,PHYSICS,Short Answer,"Identify all of the following three phenomena that could be observed in a radio wave: 1. diffraction, 2. interference, 3. deflection in an electric field.",,1 AND 2 (ACCEPT: DIFFRACTION AND INTERFERENCE),waves,0.40931013226509094
rounds/round190.txt,3,BONUS,PHYSICS,Short Answer,"From least to greatest, order the magnitudes of the following three quantities for a wheel on a car that is skidding along the road, if the wheel continues to rotate: 1. Translational kinetic energy, 2. Rotational kinetic energy, 3. Total kinetic energy. ANSWER: 2, 1, 3 (ACCEPT: ROTATIONAL KINETIC ENERGY, TRANSLATIONAL KINETIC ENERGY, TOTAL KINETIC ENERGY) _______________________________________________________",,,rotational_motion,0.4058772325515747
rounds/round190.txt,4,TOSSUP,EARTH AND SPACE,Multiple Choice,Conditions for tornadoes are favorable in which of the following mountain ranges? W) Atlas X) Appalachians Y) Alps,Z) Andes,X) APPALACHIANS,meteorology,0.32039153575897217
rounds/round190.txt,4,BONUS,EARTH AND SPACE,Short Answer,Identify both the general habitat and type of organisms that are represented by the oldest fossils of the Paleozoic [pay-lee-uh-ZOH-ik] Era.,,MARINE INVERTEBRATES (DO NOT ACCEPT: INVERTEBRATES),evolution,0.4525248110294342
rounds/round190.txt,5,TOSSUP,CHEMISTRY,Short Answer,What is the major product of the Hall-Heroult Process?,,ALUMINUM,geology,0.3513592481613159
rounds/round190.txt,5,BONUS,CHEMISTRY,Multiple Choice,Which of the following is the best example of determinate error?,W) Random error X) Measurement error Y) Systematic error | Z) Sampling error,Y) SYSTEMATIC ERROR,algebra,0.4106192886829376
rounds/round190.txt,6,TOSSUP,BIOLOGY,Multiple Choice,"In the human digestive system, nutrient absorption predominantly occurs in which of the following? W) Duodenum [doo-uh-DEE-nuhm] and jejunum [ji-JOO-nuhm]",X) Stomach and duodenum | Y) Jejunum and ileum [IL-ee-uhm] | Z) Ileum and cecum [SEE-kuhm],W) DUODENUM AND JEJUNUM,anatomy_physiology,0.4035572111606598
rounds/round190.txt,6,BONUS,BIOLOGY,Multiple Choice,"If a cell has 8 chromosomes during mitotic prophase, how many chromosomes will it have during metaphase and anaphase?","W) 16 in metaphase, 8 in anaphase | X) 8 in metaphase, 8 in anaphase Y) 8 in metaphase, 4 in anaphase Z) 4 in metaphase, 8 in anaphase","X) 8 IN METAPHASE, 8 IN ANAPHASE",cell_biology,0.3781268894672394
rounds/round190.txt,7,TOSSUP,ENERGY,Multiple Choice,"In comparison to a gallon of gasoline, how much energy is contained in a gallon of ethanol?",W) 70% | X) 90% | Y) 110% | Z) 120%  ANSWER: W) 70%,,thermodynamics_physics,0.4442082941532135
rounds/round190.txt,7,BONUS,ENERGY,Short Answer,"What is the secondary voltage, in volts, in a transformer with a primary current of 50 amps, a secondary curr ent of 100 amps, and a 110-volt primary voltage?",,55,electromagnetism,0.36804115772247314
rounds/round190.txt,8,TOSSUP,EARTH AND SPACE,Short Answer,The 40-inch telescope at Yerkes [YUR-keez] Observatory is the largest in the world of what class of telescope?,,REFRACTING,astronomy,0.27442991733551025
rounds/round190.txt,8,BONUS,EARTH AND SPACE,Multiple Choice,3.6 Billion years ago cyanobacteria [sy-uh-noh-bak- TEER-ee-uh] caused the precipitation of calcium carbonate into structures of thin sheets of limestone. What is the name of these limestone sheets? W) Stalactites [stuh-LAK-tyts],X) Stalagmites [stuh-LAG-myts] | Y) Stromatolites [stroh-MAT-l-uts] | Z) Trilobites [TRY-loh-byts],Y) STROMATOLITES,geology,0.4016075134277344
rounds/round190.txt,9,TOSSUP,MATH,Short Answer,"While sitting in his car at a train crossing, a driver decided to time how long it took for a 1-mile long train to pass him directly. If it took exactly 75 seconds for the train to pass, at how many miles per hour was the train traveling? ANSWER: 48",,,calculus,0.2704720199108124
rounds/round190.txt,9,BONUS,MATH,Multiple Choice,A fair coin is flipped 4 times. Which of the following events is LEAST likely to occur? W) Exactly 2 heads occur _______________________________________________________,X) At least 3 heads occur | Y) No two consecutive flips are the same Z) The second and third flips are the same  ANSWER: Y) NO TWO CONSECUTIVE FLIPS ARE THE SAME,,statistics_probability,0.25533005595207214
rounds/round190.txt,10,TOSSUP,BIOLOGY,Multiple Choice,Which of the following terms is used to describe the movement of leaves and flowers toward the sun?,W) Thigmomorphogenesis [THIG-moh-mawr-fuh-JEN-uh-sis] | X) Heliotropism [hee-lee-O-truh-piz-uhm] | Y) Nastic movements Z) Siesmonastic movements [sys-moh-NUH-stik],X) HELIOTROPISM,rotational_motion,0.4603845477104187
rounds/round190.txt,10,BONUS,BIOLOGY,Multiple Choice,Which of the following plants belong to the phylum [FY-luhm] Pterophyta [ter-uh-FY-tuh] ?,W) Ferns and palm trees X) Bryophytes and Horsetails [BRY-uh-fyts] | Y) Horsetails and ferns | Z) Palm trees and ginkgo,Y) HORSETAILS AND FERNS,ecology,0.29555174708366394
rounds/round190.txt,11,TOSSUP,CHEMISTRY,Short Answer,What halogen has the greatest effect on a given molecule’s lipophilicity?,,FLUORINE,organic_chemistry,0.45785439014434814
rounds/round190.txt,11,BONUS,CHEMISTRY,Short Answer,"What general group of laboratory techniques is used to separate mixtures and has varieties such as thin-layer, affinity, and ion exchange? ANSWER: CHROMATOGRAPHY _______________________________________________________",,,acids_bases,0.4210625886917114
rounds/round190.txt,12,TOSSUP,PHYSICS,Short Answer,What is the SI [S -I] unit of radioactivity that is equivalent to 1 inverse second and is defined as the activity of a quantity of radioactive material in which one nucleus decays every second?,,BECQUEREL,stoichiometry,0.396694540977478
rounds/round190.txt,12,BONUS,PHYSICS,Multiple Choice,"How much work must be done, in joules, on a 15 kilogram mass in order to increase its speed from 7.5 meters per second to 11.5 meters per second?",W) 120  X) 450  Y) 570 | Z) 1100,Y) 570,mechanics,0.45980769395828247
rounds/round190.txt,13,TOSSUP,EARTH AND SPACE,Multiple Choice,"A long narrow bay with an irregular outline, such as Chesapeake Bay, was formed by",W) Wave action X) Stream erosion and later submersion Y) Glacier erosion and later submersion Z) Faulting,X) STREAM EROSION AND LATER SUBMERSION,oceanography,0.2794208526611328
rounds/round190.txt,13,BONUS,EARTH AND SPACE,Multiple Choice,What two minerals contribute to the Earth’s magnetic field? W) Iron oxides and magnetite X) Calcium chloride and magnetite _______________________________________________________,Y) Iron oxides and calcium chloride | Z) Magnetite and calcium chloride  ANSWER: W) IRON OXIDES AND MAGNETITE,,geology,0.4039815068244934
rounds/round190.txt,14,TOSSUP,BIOLOGY,Multiple Choice,"Which of the following animals possess two circuits of blood flow, the pulmocutaneous [POOL-moh-kyoo-tay-NEE-uhs] and systemic?",W) Salamanders | X) Snakes Y) Lizards Z) Birds  ANSWER: W) SALAMANDERS,,anatomy_physiology,0.5401909351348877
rounds/round190.txt,14,BONUS,BIOLOGY,Multiple Choice,Photosynthesis requires water as a reactant. In which of the following product molecules do the oxygen atoms from the water end up?,W) O 2 | X) H 2O | Y) C 6H12O6 [C- six H- twelve O- six] | Z) ATP,W) O 2,biochemistry,0.5831248760223389
rounds/round190.txt,15,TOSSUP,CHEMISTRY,Short Answer,"Two electrons are located within the same orbital of the same atom. In order to satisfy the Pauli Exclusion Principle, what must the spin magnetic quantum numbers of these two electrons be? ANSWER: +½ and -½",,,atomic_structure,0.4541948437690735
rounds/round190.txt,15,BONUS,CHEMISTRY,Short Answer,"3.0 moles of propane are combusted in oxygen. Providing your answer to two significant digits, how many moles of carbon dioxide are formed? ANSWER: 9.0 _______________________________________________________",,,stoichiometry,0.303242027759552
